Family,Genus,Species,Common name,GE,ED,EDGE,ED Rank
Phoeniculidae,Rhinopomastus,Rhinopomastus cyanomelas,Common Scimitarbill,LC,21.248016,3.1022528361,235
Phoeniculidae,Rhinopomastus,Rhinopomastus minor,Abyssinian Scimitarbill,LC,21.244498,3.1020946971,236
Meropidae,Nyctyornis,Nyctyornis amictus,Red-bearded Bee-eater,LC,17.5368816774,2.9197623517,460
Meropidae,Nyctyornis,Nyctyornis athertoni,Blue-bearded Bee-eater,LC,17.3859348012,2.9115859593,470
Meropidae,Meropogon,Meropogon forsteni,Purple-bearded Bee-eater,LC,11.880669798,2.5557277223,1170
Meropidae,Merops,Merops bullockoides,White-fronted Bee-eater,LC,8.3641974135,2.2368936316,2505
Meropidae,Merops,Merops bulocki,Red-throated Bee-eater,LC,8.401741301,2.2408949169,2495
Meropidae,Merops,Merops breweri,Black-headed Bee-eater,LC,10.3058298393,2.4253185077,1646
Meropidae,Merops,Merops albicollis,White-throated Bee-eater,LC,8.1537640459,2.2141651658,2665
Meropidae,Merops,Merops revoilii,Somali Bee-eater,LC,6.5298386497,2.0188736139,4404
Meropidae,Merops,Merops malimbicus,Rosy Bee-eater,LC,7.6854990645,2.1616548609,2986
Meropidae,Merops,Merops nubicus,Northern Carmine Bee-eater,LC,7.1876688927,2.1026292289,3485
Meropidae,Merops,Merops nubicoides,Southern Carmine Bee-eater,LC,6.5565061822,2.0224089382,4376
Meropidae,Merops,Merops viridissimus,African Green Bee-eater,LC,7.2675173828,2.1123342684,3411
Meropidae,Merops,Merops cyanophrys,Arabian Green Bee-eater,LC,7.2675173828,2.1123342684,3411
Meropidae,Merops,Merops orientalis,Asian Green Bee-eater,LC,6.5925723194,2.027170443,4273
Meropidae,Merops,Merops leschenaulti,Chestnut-headed Bee-eater,LC,5.9926612362,1.9448612043,5156
Meropidae,Merops,Merops viridis,Blue-throated Bee-eater,LC,5.9843983297,1.9436788515,5162
Meropidae,Merops,Merops americanus,Rufous-crowned Bee-eater,LC,7.2675173828,2.1123342684,3411
Meropidae,Merops,Merops philippinus,Blue-tailed Bee-eater,LC,5.595315,1.8863595485,5783
Meropidae,Merops,Merops superciliosus,Olive Bee-eater,LC,4.975203,1.7876180721,6729
Meropidae,Merops,Merops persicus,Blue-cheeked Bee-eater,LC,4.974177,1.7874463477,6733
Meropidae,Merops,Merops apiaster,European Bee-eater,LC,5.8446930856,1.92347362,5376
Meropidae,Merops,Merops ornatus,Rainbow Bee-eater,LC,5.8350910871,1.9220697967,5388
Meropidae,Merops,Merops boehmi,Böhm's Bee-eater,LC,9.218438015,2.324193737,2026
Meropidae,Merops,Merops hirundineus,Swallow-tailed Bee-eater,LC,7.6069565836,2.1525707813,3036
Meropidae,Merops,Merops lafresnayii,Ethiopian Bee-eater,LC,7.2675173828,2.1123342684,3411
Meropidae,Merops,Merops oreobates,Cinnamon-chested Bee-eater,LC,6.3967042149,2.0010345246,4552
Meropidae,Merops,Merops variegatus,Blue-breasted Bee-eater,LC,6.0430608636,1.9520428574,5042
Meropidae,Merops,Merops pusillus,Little Bee-eater,LC,6.0490571116,1.9528938648,5035
Meropidae,Merops,Merops gularis,Black Bee-eater,LC,7.4196392547,2.1305669835,3154
Meropidae,Merops,Merops muelleri,Blue-headed Bee-eater,LC,7.3889374735,2.1269138704,3194
Meropidae,Merops,Merops mentalis,Blue-moustached Bee-eater,NT,7.2675173828,2.805481449,3411
Coraciidae,Coracias,Coracias naevius,Purple Roller,LC,10.1504219986,2.4114773446,1694
Coraciidae,Coracias,Coracias benghalensis,Indian Roller,LC,10.0694007208,2.4041846098,1720
Coraciidae,Coracias,Coracias affinis,Indochinese Roller,LC,10.0439061181,2.4018787933,1727
Coraciidae,Coracias,Coracias temminckii,Purple-winged Roller,LC,9.9690982053,2.3950820654,1752
Coraciidae,Coracias,Coracias spatulatus,Racquet-tailed Roller,LC,11.0366675556,2.4879576205,1408
Coraciidae,Coracias,Coracias caudatus,Lilac-breasted Roller,LC,9.1692972167,2.3193731041,2036
Coraciidae,Coracias,Coracias abyssinicus,Abyssinian Roller,LC,8.9840472287,2.3009885421,2125
Coraciidae,Coracias,Coracias garrulus,European Roller,LC,9.378187,2.3397061997,1952
Coraciidae,Coracias,Coracias cyanogaster,Blue-bellied Roller,LC,10.2427074198,2.4197196891,1663
Coraciidae,Eurystomus,Eurystomus gularis,Blue-throated Roller,LC,13.3287445148,2.6622676256,912
Coraciidae,Eurystomus,Eurystomus glaucurus,Broad-billed Roller,LC,11.84173915,2.5527007369,1186
Coraciidae,Eurystomus,Eurystomus orientalis,Oriental Dollarbird,LC,11.7867706557,2.5484110939,1200
Coraciidae,Eurystomus,Eurystomus azureus,Azure Dollarbird,NT,12.2223923846,3.2750589657,1090
Brachypteraciidae,Brachypteracias,Brachypteracias leptosomus,Short-legged Ground-roller,VU,28.526787,4.7715922464,90
Brachypteraciidae,Geobiastes,Geobiastes squamiger,Scaly Ground-roller,VU,24.37981,4.6202483372,163
Brachypteraciidae,Uratelornis,Uratelornis chimaera,Long-tailed Ground-roller,VU,22.859667,4.5584838213,186
Brachypteraciidae,Atelornis,Atelornis pittoides,Pitta-like Ground-roller,LC,20.126802,3.0505424714,287
Brachypteraciidae,Atelornis,Atelornis crossleyi,Rufous-headed Ground-roller,NT,20.126802,3.7436896519,287
Todidae,Todus,Todus multicolor,Cuban Tody,LC,23.54979,3.2007033002,167
Todidae,Todus,Todus angustirostris,Narrow-billed Tody,LC,27.197529,3.33923435,112
Todidae,Todus,Todus subulatus,Broad-billed Tody,LC,26.137892,3.3009309801,125
Todidae,Todus,Todus todus,Jamaican Tody,LC,23.54979,3.2007033002,167
Todidae,Todus,Todus mexicanus,Puerto Rican Tody,LC,26.137892,3.3009309801,125
Momotidae,Hylomanes,Hylomanes momotula,Tody Motmot,LC,16.4587537282,2.8598411692,581
Momotidae,Aspatha,Aspatha gularis,Blue-throated Motmot,LC,14.0310262939,2.7101164845,818
Momotidae,Momotus,Momotus mexicanus,Russet-crowned Motmot,LC,8.6964025714,2.2717549478,2290
Momotidae,Momotus,Momotus coeruliceps,Blue-crowned Motmot,LC,8.6047652381,2.2622593543,2384
Momotidae,Momotus,Momotus lessonii,Blue-diademed Motmot,LC,8.6047652381,2.2622593543,2384
Momotidae,Momotus,Momotus subrufescens,Whooping Motmot,LC,8.6047652381,2.2622593543,2384
Momotidae,Momotus,Momotus bahamensis,Trinidad Motmot,LC,8.6047652381,2.2622593543,2384
Momotidae,Momotus,Momotus momota,Amazonian Motmot,LC,8.4436641122,2.2453440523,2475
Momotidae,Momotus,Momotus aequatorialis,Highland Motmot,LC,7.8990373345,2.1859431062,2821
Momotidae,Baryphthengus,Baryphthengus martii,Rufous Motmot,LC,16.6824744962,2.8725740076,565
Momotidae,Baryphthengus,Baryphthengus ruficapillus,Rufous-capped Motmot,LC,12.0209937687,2.5665629602,1132
Momotidae,Electron,Electron carinatum,Keel-billed Motmot,VU,15.0484118929,4.1619042583,708
Momotidae,Electron,Electron platyrhynchum,Broad-billed Motmot,LC,14.4018641804,2.7344885528,783
Momotidae,Eumomota,Eumomota superciliosa,Turquoise-browed Motmot,LC,16.2730259328,2.8491460901,600
Alcedinidae,Ispidina,Ispidina lecontei,African Dwarf-kingfisher,LC,6.0182658486,1.9485161574,5116
Alcedinidae,Ispidina,Ispidina picta,African Pygmy-kingfisher,LC,6.1012576884,1.9602719076,4974
Alcedinidae,Corythornis,Corythornis madagascariensis,Madagascar Pygmy-kingfisher,LC,6.7050039397,2.0418699801,4097
Alcedinidae,Corythornis,Corythornis leucogaster,White-bellied Kingfisher,LC,9.805051,2.38001371,1807
Alcedinidae,Corythornis,Corythornis cristatus,Malachite Kingfisher,LC,6.7213284171,2.043986424,4070
Alcedinidae,Corythornis,Corythornis thomensis,Sao Tome Kingfisher,LC,6.7213284171,2.043986424,4070
Alcedinidae,Corythornis,Corythornis nais,Principe Kingfisher,LC,6.7213284171,2.043986424,4070
Alcedinidae,Corythornis,Corythornis vintsioides,Madagascar Kingfisher,LC,8.436952,2.2446330467,2479
Alcedinidae,Ceyx,Ceyx sangirensis,Sangihe Dwarf-kingfisher,CR,5.5515780833,4.6522946716,5851
Alcedinidae,Ceyx,Ceyx fallax,Sulawesi Dwarf-kingfisher,NT,7.2065040838,2.7980742014,3470
Alcedinidae,Ceyx,Ceyx melanurus,North Philippine Dwarf-kingfisher,VU,5.2204260208,3.2141327576,6389
Alcedinidae,Ceyx,Ceyx mindanensis,South Philippine Dwarf-Kingfisher,VU,5.5515780833,3.2660003105,5851
Alcedinidae,Ceyx,Ceyx erithaca,Oriental Dwarf-kingfisher,LC,3.512901696,1.5069403382,9032
Alcedinidae,Ceyx,Ceyx margarethae,Dimorphic Dwarf-kingfisher,LC,5.5515780833,1.8797059494,5851
Alcedinidae,Ceyx,Ceyx lepidus,Moluccan Dwarf-kingfisher,LC,4.1262408246,1.6343726078,8066
Alcedinidae,Ceyx,Ceyx wallacii,Sula Dwarf-kingfisher,NT,5.5515780833,2.5728531299,5851
Alcedinidae,Ceyx,Ceyx cajeli,Buru Dwarf-kingfisher,NT,5.5515780833,2.5728531299,5851
Alcedinidae,Ceyx,Ceyx solitarius,New Guinea Dwarf-kingfisher,LC,5.5515780833,1.8797059494,5851
Alcedinidae,Ceyx,Ceyx dispar,Manus Dwarf-kingfisher,NT,5.5515780833,2.5728531299,5851
Alcedinidae,Ceyx,Ceyx mulcatus,New Ireland Dwarf-kingfisher,LC,5.5515780833,1.8797059494,5851
Alcedinidae,Ceyx,Ceyx sacerdotis,New Britain Dwarf-kingfisher,LC,5.5515780833,1.8797059494,5851
Alcedinidae,Ceyx,Ceyx meeki,North Solomons Dwarf-kingfisher,LC,5.5515780833,1.8797059494,5851
Alcedinidae,Ceyx,Ceyx collectoris,New Georgia Dwarf-kingfisher,LC,5.5515780833,1.8797059494,5851
Alcedinidae,Ceyx,Ceyx nigromaxilla,Guadalcanal Dwarf-kingfisher,LC,5.5515780833,1.8797059494,5851
Alcedinidae,Ceyx,Ceyx gentianus,San Cristobal Dwarf-kingfisher,NT,5.5515780833,2.5728531299,5851
Alcedinidae,Ceyx,Ceyx cyanopectus,Northern Indigo-banded Kingfisher,LC,5.405351,1.8571337348,6087
Alcedinidae,Ceyx,Ceyx nigrirostris,Southern Indigo-banded Kingfisher,NT,5.5515780833,2.5728531299,5851
Alcedinidae,Ceyx,Ceyx flumenicola,Northern Silvery Kingfisher,NT,5.5515780833,2.5728531299,5851
Alcedinidae,Ceyx,Ceyx argentatus,Southern Silvery Kingfisher,NT,5.5515780833,2.5728531299,5851
Alcedinidae,Ceyx,Ceyx pusillus,Little Kingfisher,LC,7.472121,2.1367808905,3119
Alcedinidae,Ceyx,Ceyx azureus,Azure Kingfisher,LC,5.83448,1.9219803883,5390
Alcedinidae,Ceyx,Ceyx websteri,Bismarck Kingfisher,VU,5.834706,3.3083078165,5389
Alcedinidae,Alcedo,Alcedo peninsulae,Malay Blue-banded Kingfisher,NT,10.7158929125,3.1540934692,1500
Alcedinidae,Alcedo,Alcedo euryzona,Javan Blue-banded Kingfisher,CR,11.341928,5.2855909684,1321
Alcedinidae,Alcedo,Alcedo meninting,Blue-eared Kingfisher,LC,7.523807,2.142863072,3077
Alcedinidae,Alcedo,Alcedo hercules,Blyth's Kingfisher,NT,7.512737,2.8347106931,3088
Alcedinidae,Alcedo,Alcedo quadribrachys,Shining-blue Kingfisher,LC,6.764437,2.0495539491,3929
Alcedinidae,Alcedo,Alcedo semitorquata,Half-collared Kingfisher,LC,6.760645,2.0490654493,3935
Alcedinidae,Alcedo,Alcedo atthis,Common Kingfisher,LC,7.660836,2.1588112537,3009
Alcedinidae,Alcedo,Alcedo coerulescens,Cerulean Kingfisher,LC,7.652456,2.1578432113,3013
Alcedinidae,Megaceryle,Megaceryle lugubris,Crested Kingfisher,LC,8.2738724281,2.22720103,2590
Alcedinidae,Megaceryle,Megaceryle maxima,Giant Kingfisher,LC,10.0661223014,2.4038883964,1721
Alcedinidae,Megaceryle,Megaceryle torquata,Ringed Kingfisher,LC,8.2300674001,2.2224663508,2618
Alcedinidae,Megaceryle,Megaceryle alcyon,Belted Kingfisher,LC,8.2078100488,2.2200520423,2632
Alcedinidae,Ceryle,Ceryle rudis,Pied Kingfisher,LC,13.844011686,2.6975965305,852
Alcedinidae,Chloroceryle,Chloroceryle amazona,Amazon Kingfisher,LC,11.0782732809,2.491408242,1395
Alcedinidae,Chloroceryle,Chloroceryle aenea,American Pygmy-kingfisher,LC,9.5236296892,2.3536231753,1890
Alcedinidae,Chloroceryle,Chloroceryle americana,Green Kingfisher,LC,8.9119224545,2.2937383209,2169
Alcedinidae,Chloroceryle,Chloroceryle inda,Green-and-rufous Kingfisher,LC,8.8374812674,2.2861997095,2215
Alcedinidae,Lacedo,Lacedo pulchella,Banded Kingfisher,LC,16.903311,2.8849856678,551
Alcedinidae,Lacedo,Lacedo melanops,Black-faced Kingfisher,LC,16.903311,2.8849856678,551
Alcedinidae,Pelargopsis,Pelargopsis capensis,Stork-billed Kingfisher,LC,7.0169998545,2.0815642689,3663
Alcedinidae,Pelargopsis,Pelargopsis melanorhyncha,Black-billed Kingfisher,LC,7.0310364242,2.0833135886,3648
Alcedinidae,Pelargopsis,Pelargopsis amauroptera,Brown-winged Kingfisher,NT,7.2756006763,2.8064586885,3392
Alcedinidae,Halcyon,Halcyon coromanda,Ruddy Kingfisher,LC,6.2101235137,1.975486082,4855
Alcedinidae,Halcyon,Halcyon smyrnensis,White-breasted Kingfisher,LC,6.3733359509,1.997870243,4585
Alcedinidae,Halcyon,Halcyon gularis,White-throated Kingfisher,LC,6.5096999318,2.0161955092,4424
Alcedinidae,Halcyon,Halcyon cyanoventris,Javan Kingfisher,LC,6.2470969332,1.9806009657,4797
Alcedinidae,Halcyon,Halcyon badia,Chocolate-backed Kingfisher,LC,6.8086941979,2.0552377537,3901
Alcedinidae,Halcyon,Halcyon pileata,Black-capped Kingfisher,LC,6.3966428728,2.0010262314,4553
Alcedinidae,Halcyon,Halcyon leucocephala,Grey-headed Kingfisher,LC,7.32389075,2.1191297837,3355
Alcedinidae,Halcyon,Halcyon albiventris,Brown-hooded Kingfisher,LC,6.2859084536,1.9859421338,4723
Alcedinidae,Halcyon,Halcyon chelicuti,Striped Kingfisher,LC,6.3251281155,1.9913106449,4657
Alcedinidae,Halcyon,Halcyon malimbica,Blue-breasted Kingfisher,LC,6.1131594935,1.9619465183,4960
Alcedinidae,Halcyon,Halcyon senegalensis,Woodland Kingfisher,LC,6.1040884724,1.9606704595,4970
Alcedinidae,Halcyon,Halcyon senegaloides,Mangrove Kingfisher,LC,6.2596030559,1.9823251518,4752
Alcedinidae,Caridonax,Caridonax fulgidus,White-rumped Kingfisher,LC,6.5875034396,2.0265026097,4277
Alcedinidae,Actenoides,Actenoides monachus,Blue-headed Kingfisher,NT,5.8935576083,2.623734476,5300
Alcedinidae,Actenoides,Actenoides capucinus,Black-headed Kingfisher,NT,6.2323083333,2.6717054373,4810
Alcedinidae,Actenoides,Actenoides princeps,Scaly-breasted Kingfisher,NT,5.7825243814,2.6074965409,5447
Alcedinidae,Actenoides,Actenoides regalis,Plain-backed Kingfisher,VU,6.2323083333,3.3648526179,4810
Alcedinidae,Actenoides,Actenoides bougainvillei,Bougainville Moustached Kingfisher,EN,6.0632674074,4.0343492917,5013
Alcedinidae,Actenoides,Actenoides excelsus,Guadalcanal Moustached Kingfisher,EN,6.2323083333,4.0579997984,4810
Alcedinidae,Actenoides,Actenoides lindsayi,Spotted Kingfisher,LC,6.1094873087,1.9614301327,4965
Alcedinidae,Actenoides,Actenoides hombroni,Blue-capped Kingfisher,VU,6.1592113333,3.354694187,4914
Alcedinidae,Actenoides,Actenoides concretus,Rufous-collared Kingfisher,NT,6.2860152078,2.6791039664,4722
Alcedinidae,Syma,Syma torotoro,Yellow-billed Kingfisher,LC,6.8480479043,2.0602648263,3866
Alcedinidae,Syma,Syma megarhyncha,Mountain Kingfisher,LC,6.8410294333,2.059370131,3875
Alcedinidae,Todiramphus,Todiramphus nigrocyaneus,Blue-black Kingfisher,DD,4.4214017399,NA,7614
Alcedinidae,Todiramphus,Todiramphus winchelli,Rufous-lored Kingfisher,VU,4.9578569973,3.1710052133,6761
Alcedinidae,Todiramphus,Todiramphus diops,Blue-and-white Kingfisher,LC,4.3931634108,1.6851321164,7661
Alcedinidae,Todiramphus,Todiramphus lazuli,Lazuli Kingfisher,NT,4.4622649289,2.3910107064,7559
Alcedinidae,Todiramphus,Todiramphus macleayii,Forest Kingfisher,LC,3.128352,1.4178782959,9573
Alcedinidae,Todiramphus,Todiramphus albonotatus,New Britain Kingfisher,NT,4.4716325834,2.3927242138,7531
Alcedinidae,Todiramphus,Todiramphus leucopygius,Ultramarine Kingfisher,LC,4.1649321994,1.6418919756,7985
Alcedinidae,Todiramphus,Todiramphus farquhari,Vanuatu Kingfisher,NT,4.3835606512,2.3764971669,7681
Alcedinidae,Todiramphus,Todiramphus funebris,Sombre Kingfisher,VU,4.500963943,3.0912177004,7489
Alcedinidae,Todiramphus,Todiramphus chloris,Collared Kingfisher,LC,3.095191,1.4098133585,9630
Alcedinidae,Todiramphus,Todiramphus enigma,Talaud Kingfisher,NT,4.5821849001,2.4127274395,7361
Alcedinidae,Todiramphus,Todiramphus pelewensis,Palau Kingfisher,NT,4.385663697,2.3768877328,7675
Alcedinidae,Todiramphus,Todiramphus reichenbachii,Pohnpei Kingfisher,VU,4.385663697,3.0700349133,7675
Alcedinidae,Todiramphus,Todiramphus saurophagus,Beach Kingfisher,LC,4.385663697,1.6837405522,7675
Alcedinidae,Todiramphus,Todiramphus sanctus,Sacred Kingfisher,LC,3.093023,1.4092838168,9634
Alcedinidae,Todiramphus,Todiramphus recurvirostris,Flat-billed Kingfisher,LC,4.4649772949,1.698359967,7557
Alcedinidae,Todiramphus,Todiramphus australasia,Cinnamon-banded Kingfisher,NT,4.489071898,2.3959063686,7503
Alcedinidae,Todiramphus,Todiramphus tutus,Chattering Kingfisher,LC,3.145129,1.4219339099,9525
Alcedinidae,Todiramphus,Todiramphus ruficollaris,Mangaia Kingfisher,VU,4.5126143931,3.0933333533,7439
Alcedinidae,Todiramphus,Todiramphus youngi,Moorea Kingfisher,NT,4.385663697,2.3768877328,7675
Alcedinidae,Todiramphus,Todiramphus veneratus,Tahiti Kingfisher,LC,4.3066534402,1.6689613993,7798
Alcedinidae,Todiramphus,Todiramphus gambieri,Tuamotu Kingfisher,CR,4.5501248333,4.4864091422,7397
Alcedinidae,Todiramphus,Todiramphus godeffroyi,Marquesas Kingfisher,CR,4.4752190382,4.4728210041,7522
Alcedinidae,Todiramphus,Todiramphus pyrrhopygius,Red-backed Kingfisher,LC,4.478680248,1.7008642413,7517
Alcedinidae,Cittura,Cittura sanghirensis,Sangihe Lilac Kingfisher,NT,9.2421975,3.0196633768,2014
Alcedinidae,Cittura,Cittura cyanotis,Sulawesi Lilac Kingfisher,LC,9.2421975,2.3265161962,2014
Alcedinidae,Tanysiptera,Tanysiptera galatea,Common Paradise-kingfisher,LC,5.5471337245,1.8790273546,5870
Alcedinidae,Tanysiptera,Tanysiptera ellioti,Kofiau Paradise-kingfisher,VU,5.7028947222,3.2888338423,5569
Alcedinidae,Tanysiptera,Tanysiptera riedelii,Biak Paradise-kingfisher,NT,5.7245594846,2.5989135997,5537
Alcedinidae,Tanysiptera,Tanysiptera carolinae,Numfor Paradise-kingfisher,NT,5.6941361226,2.5943791182,5582
Alcedinidae,Tanysiptera,Tanysiptera hydrocharis,Little Paradise-kingfisher,DD,5.6081610739,NA,5726
Alcedinidae,Tanysiptera,Tanysiptera nigriceps,Black-headed Paradise-kingfisher,LC,5.7144686597,1.9042646995,5550
Alcedinidae,Tanysiptera,Tanysiptera sylvia,Buff-breasted Paradise-kingfisher,LC,5.6627576335,1.8965334579,5627
Alcedinidae,Tanysiptera,Tanysiptera nympha,Red-breasted Paradise-kingfisher,LC,5.5767900022,1.8835467847,5803
Alcedinidae,Tanysiptera,Tanysiptera danae,Brown-headed Paradise-kingfisher,LC,5.608978002,1.888429028,5724
Alcedinidae,Melidora,Melidora macrorrhina,Hook-billed Kingfisher,LC,9.3592837719,2.3378831005,1964
Alcedinidae,Dacelo,Dacelo novaeguineae,Laughing Kookaburra,LC,5.219076475,1.827621419,6392
Alcedinidae,Dacelo,Dacelo leachii,Blue-winged Kookaburra,LC,5.2064313383,1.825586067,6402
Alcedinidae,Dacelo,Dacelo tyro,Spangled Kookaburra,LC,5.1976534238,1.8241707404,6411
Alcedinidae,Dacelo,Dacelo gaudichaud,Rufous-bellied Kookaburra,LC,5.4819470546,1.8690209366,5967
Alcedinidae,Clytoceyx,Clytoceyx rex,Shovel-billed Kingfisher,LC,6.7113032997,2.0426872135,4088
Galbulidae,Galbalcyrhynchus,Galbalcyrhynchus leucotis,White-eared Jacamar,LC,11.172632,2.4991901531,1358
Galbulidae,Galbalcyrhynchus,Galbalcyrhynchus purusianus,Purus Jacamar,LC,11.172632,2.4991901531,1358
Galbulidae,Brachygalba,Brachygalba albogularis,White-throated Jacamar,LC,14.7236705837,2.7551672574,740
Galbulidae,Brachygalba,Brachygalba lugubris,Brown Jacamar,LC,14.5734354112,2.7455666045,765
Galbulidae,Brachygalba,Brachygalba goeringi,Pale-headed Jacamar,LC,14.5135263957,2.7417123141,774
Galbulidae,Brachygalba,Brachygalba salmoni,Dusky-backed Jacamar,LC,14.6640508622,2.7513683329,754
Galbulidae,Jacamaralcyon,Jacamaralcyon tridactyla,Three-toed Jacamar,VU,21.9109077105,4.5179074775,216
Galbulidae,Galbula,Galbula albirostris,Yellow-billed Jacamar,LC,9.8629760217,2.3853603121,1784
Galbulidae,Galbula,Galbula chalcocephala,Cerise-crowned Jacamar,LC,10.7158394318,2.4609417238,1501
Galbulidae,Galbula,Galbula cyanicollis,Blue-necked Jacamar,LC,10.9482033103,2.4805809165,1431
Galbulidae,Galbula,Galbula ruficauda,Rufous-tailed Jacamar,LC,10.7229808403,2.4615510897,1497
Galbulidae,Galbula,Galbula galbula,Green-tailed Jacamar,LC,11.0024526446,2.485111016,1416
Galbulidae,Galbula,Galbula tombacea,White-chinned Jacamar,LC,10.8177571904,2.469603247,1469
Galbulidae,Galbula,Galbula cyanescens,Bluish-fronted Jacamar,LC,9.8010052046,2.3796392043,1809
Galbulidae,Galbula,Galbula pastazae,Coppery-chested Jacamar,VU,10.3063551818,3.8116593342,1645
Galbulidae,Galbula,Galbula chalcothorax,Purplish Jacamar,LC,10.8583920517,2.4730358069,1460
Galbulidae,Galbula,Galbula leucogastra,Bronzy Jacamar,LC,10.6797371512,2.457855473,1506
Galbulidae,Galbula,Galbula dea,Paradise Jacamar,LC,10.7713801081,2.4656711708,1482
Galbulidae,Jacamerops,Jacamerops aureus,Great Jacamar,LC,20.4647332866,3.0664112761,271
Bucconidae,Notharchus,Notharchus hyperrhynchus,White-necked Puffbird,LC,9.7278162857,2.3728400211,1828
Bucconidae,Notharchus,Notharchus macrorhynchos,Guianan Puffbird,LC,9.3740969876,2.339312025,1953
Bucconidae,Notharchus,Notharchus swainsoni,Buff-bellied Puffbird,LC,9.5170535314,2.3529980855,1891
Bucconidae,Notharchus,Notharchus pectoralis,Black-breasted Puffbird,LC,9.5917915627,2.3600793203,1875
Bucconidae,Notharchus,Notharchus ordii,Brown-banded Puffbird,LC,9.4493918551,2.346543781,1916
Bucconidae,Notharchus,Notharchus subtectus,Lesser Pied Puffbird,LC,9.701643869,2.3703973623,1836
Bucconidae,Notharchus,Notharchus tectus,Greater Pied Puffbird,LC,9.6571605918,2.3662320223,1856
Bucconidae,Cyphos,Cyphos macrodactylus,Chestnut-capped Puffbird,LC,12.7386222172,2.6202110065,992
Bucconidae,Nystactes,Nystactes noanamae,Sooty-capped Puffbird,NT,12.3376492105,3.2837379844,1069
Bucconidae,Nystactes,Nystactes tamatia,Spotted Puffbird,LC,12.0301527618,2.5672661149,1129
Bucconidae,Bucco,Bucco capensis,Collared Puffbird,LC,12.8201376949,2.6261267817,985
Bucconidae,Nystalus,Nystalus radiatus,Barred Puffbird,LC,11.9593165209,2.561814952,1147
Bucconidae,Nystalus,Nystalus striolatus,Striolated Puffbird,LC,12.0101399298,2.565729048,1137
Bucconidae,Nystalus,Nystalus chacuru,White-eared Puffbird,LC,12.3981264324,2.5951148787,1049
